 height   mass  gender
 164.94  66.11   Male 
 193.72  112.19  Male 
 168.82  75.29   Male 
 173.77  81.37   Male 
 182.32  90.57   Male 
 171.15  90.05   Male 
 178.04  88.97   Male 
 184.71  93.60   Male 
 179.20  86.33   Male 
 163.79  74.67   Male 
 173.79  85.99   Male 
 171.19  81.44   Male 
 177.20  85.69   Male 
 169.70  81.42   Male 
 176.26  92.78   Male 
 178.87  86.55   Male 
 159.24  69.79   Male 
 180.85  95.32   Male 
 165.19  76.47   Male 
 176.72  93.70   Male 
 187.45  96.04   Male 
 172.94  80.44   Male 
 181.48  87.49   Male 
 172.82  80.78   Male 
 172.15  72.15   Male 
 173.18  77.34   Male 
 185.40  93.27   Male 
 177.56  83.12   Male 
 173.22  85.35   Male 
 174.71  87.26   Male 
 171.62  84.38   Male 
 179.89  83.68   Male 
 187.15  95.82   Male 
 159.90  66.07   Male 
 166.26  73.16   Male 
 184.75  95.77   Male 
 174.85  82.34   Male 
 171.37  73.69   Male 
 155.77  63.41   Male 
 186.33  96.26   Male 
 165.50  71.51   Male 
 182.83  100.12  Male 
 179.99  84.09   Male 
 171.75  82.50   Male 
 173.58  82.85   Male 
 178.68  95.91   Male 
 179.03  89.47   Male 
 172.17  82.82   Male 
 184.05  92.25   Male 
 178.90  87.64   Male 
 180.48  96.20   Male 
 176.84  84.51   Male 
 166.83  84.48   Male 
 178.89  78.93   Male 
 176.73  81.96   Male 
 172.94  83.14   Male 
 184.45  90.27   Male 
 180.23  89.14   Male 
 199.46  115.14  Male 
 169.61  71.15   Male 
 175.86  89.60   Male 
 172.02  79.94   Male 
 183.24  92.81   Male 
 172.21  80.63   Male 
 181.50  90.97   Male 
 167.76  77.21   Male 
 171.89  83.95   Male 
 169.50  77.79   Male 
 176.75  79.89   Male 
 165.41  70.92   Male 
 171.30  76.39   Male 
 177.33  92.16   Male 
 186.47  100.78  Male 
 168.21  74.18   Male 
 177.65  81.85   Male 
 182.47  85.73   Male 
 185.94  100.07  Male 
 187.57  103.53  Male 
 170.99  74.06   Male 
 181.67  88.02   Male 
 181.15  95.36   Male 
 173.21  82.10   Male 
 164.35  70.69   Male 
 190.10  96.75   Male 
 172.44  73.90   Male 
 176.16  84.32   Male 
 180.22  89.21   Male 
 175.76  86.87   Male 
 175.94  78.15   Male 
 174.81  86.51   Male 
 170.04  78.99   Male 
 177.60  88.31   Male 
 175.60  87.15   Male 
 182.48  89.12   Male 
 188.13  97.21   Male 
 169.36  79.25   Male 
 157.20  63.86   Male 
 170.82  75.55   Male 
 160.04  71.80   Male 
 183.07  92.00   Male 
 190.21  95.77   Male 
 179.48  84.24   Male 
 166.97  81.40   Male 
 184.81  90.93   Male 
 171.80  74.64   Male 
 154.23  56.07   Male 
 162.24  69.19   Male 
 161.99  72.85   Male 
 183.80  94.06   Male 
 178.83  91.08   Male 
 174.33  87.95   Male 
 168.67  76.32   Male 
 168.53  78.34   Male 
 178.70  82.85   Male 
 171.51  84.04   Male 
 176.68  89.11   Male 
 167.72  76.59   Male 
 174.01  83.26   Male 
 180.93  89.83   Male 
 172.42  80.39   Male 
 169.86  78.49   Male 
 167.52  84.32   Male 
 177.85  82.80   Male 
 173.47  77.97   Male 
 177.84  83.62   Male 
 175.69  78.84   Male 
 177.23  92.27   Male 
 172.94  77.15   Male 
 176.81  82.34   Male 
 177.18  81.71   Male 
 177.40  88.84   Male 
 181.11  87.46   Male 
 166.02  72.05   Male 
 171.02  85.81   Male 
 177.45  87.04   Male 
 174.67  85.19   Male 
 178.49  85.68   Male 
 173.15  90.71   Male 
 174.67  85.13   Male 
 166.38  73.35   Male 
 177.78  84.21   Male 
 183.69  96.04   Male 
 184.56  84.44   Male 
 175.55  83.60   Male 
 177.88  93.36   Male 
 171.85  81.14   Male 
 180.75  88.15   Male 
 165.30  80.60   Male 
 184.27  90.33   Male 
 167.45  67.30   Male 
 183.77  92.08   Male 
 161.37  71.11   Male 
 183.70  94.99   Male 
 173.90  87.32   Male 
 172.07  79.94   Male 
 170.94  75.65   Male 
 162.73  66.15   Male 
 176.61  85.05   Male 
 178.07  91.56   Male 
 169.61  73.27   Male 
 172.61  76.67   Male 
 169.46  83.32   Male 
 181.39  89.73   Male 
 181.37  95.77   Male 
 176.10  88.95   Male 
 180.28  90.62   Male 
 173.24  81.14   Male 
 174.74  77.33   Male 
 158.63  68.35   Male 
 166.48  76.33   Male 
 181.43  83.60   Male 
 175.49  89.98   Male 
 168.13  80.08   Male 
 180.71  93.32   Male 
 165.03  75.62   Male 
 173.09  89.56   Male 
 159.19  75.33   Male 
 163.90  70.99   Male 
 176.30  80.99   Male 
 168.06  84.95   Male 
 178.28  82.95   Male 
 180.29  83.33   Male 
 177.16  80.95   Male 
 175.24  88.63   Male 
 172.70  85.12   Male 
 175.58  86.48   Male 
 175.68  79.09   Male 
 172.47  78.87   Male 
 171.94  80.32   Male 
 183.97  85.80   Male 
 168.99  81.77   Male 
 171.18  84.15   Male 
 182.41  93.39   Male 
 166.53  78.37   Male 
 173.43  84.66   Male 
 187.07  101.27  Male 
 172.55  82.66   Male 
 171.27  85.46   Male 
 182.89  96.63   Male 
 178.81  90.70   Male 
 172.69  82.44   Male 
 181.82  87.57   Male 
 173.51  83.69   Male 
 176.76  89.51   Male 
 178.04  89.18   Male 
 177.06  83.47   Male 
 177.14  80.27   Male 
 166.18  86.14   Male 
 173.50  81.01   Male 
 170.63  78.22   Male 
 182.06  91.11   Male 
 171.18  79.21   Male 
 181.95  91.05   Male 
 177.08  82.51   Male 
 170.62  77.23   Male 
 178.91  84.72   Male 
 179.81  90.87   Male 
 173.31  76.16   Male 
 177.05  86.94   Male 
 179.56  83.76   Male 
 177.24  83.83   Male 
 172.61  75.53   Male 
 183.56  94.14   Male 
 191.62  104.76  Male 
 174.19  82.31   Male 
 182.06  87.73   Male 
 174.69  80.43   Male 
 177.40  86.29   Male 
 183.86  103.50  Male 
 178.60  87.51   Male 
 183.18  92.09   Male 
 164.35  78.72   Male 
 172.70  75.82   Male 
 171.23  74.77   Male 
 177.97  84.77   Male 
 173.81  83.56   Male 
 168.51  79.96   Male 
 185.44  87.57   Male 
 173.24  91.05   Male 
 170.62  82.49   Male 
 181.54  91.36   Male 
 177.84  81.53   Male 
 188.98  103.32  Male 
 181.49  95.55   Male 
 162.67  70.03   Male 
 166.52  73.93   Male 
 171.57  88.83   Male 
 163.11  69.28   Male 
 184.26  90.13   Male 
 171.44  75.95   Male 
 169.42  80.40   Male 
 176.24  90.03   Male 
 184.37  85.76   Male 
 178.53  88.85   Male 
 182.12  97.41   Male 
 181.18  93.34   Male 
 169.45  77.13   Male 
 186.47  99.21   Male 
 182.36  94.84   Male 
 174.83  78.13   Male 
 190.43  107.74  Male 
 160.72  74.63   Male 
 180.05  86.42   Male 
 175.62  82.43   Male 
 170.87  77.77   Male 
 177.53  86.21   Male 
 187.11  100.92  Male 
 166.44  83.64   Male 
 174.01  86.80   Male 
 176.01  84.19   Male 
 179.18  95.33   Male 
 187.74  91.80   Male 
 171.19  65.43   Male 
 184.76  84.91   Male 
 183.33  98.65   Male 
 175.25  82.95   Male 
 169.34  79.45   Male 
 180.04  82.53   Male 
 179.77  92.17   Male 
 177.98  85.38   Male 
 170.41  74.63   Male 
 167.81  69.41   Male 
 180.02  99.68   Male 
 180.33  84.31   Male 
 174.57  86.90   Male 
 177.19  89.22   Male 
 171.16  83.24   Male 
 170.68  80.25   Male 
 170.36  80.42   Male 
 181.08  85.24   Male 
 158.68  66.23   Male 
 176.64  82.91   Male 
 178.03  78.82   Male 
 180.73  88.16   Male 
 169.88  78.71   Male 
 165.05  68.68   Male 
 177.87  89.84   Male 
 168.01  91.67   Male 
 186.07  93.23   Male 
 175.77  84.02   Male 
 182.11  89.51   Male 
 171.98  76.61   Male 
 178.86  91.46   Male 
 186.76  91.75   Male 
 192.59  104.51  Male 
 181.28  97.18   Male 
 173.09  87.14   Male 
 170.48  82.01   Male 
 177.93  84.62   Male 
 166.16  77.98   Male 
 181.85  92.17   Male 
 182.09  92.32   Male 
 166.15  73.00   Male 
 177.20  84.86   Male 
 188.54  99.64   Male 
 167.28  79.26   Male 
 185.22  95.12   Male 
 178.73  93.69   Male 
 168.33  81.00   Male 
 167.87  75.51   Male 
 155.74  67.97   Male 
 187.90  97.14   Male 
 182.79  96.91   Male 
 188.30  92.68   Male 
 181.87  94.34   Male 
 175.59  93.80   Male 
 167.05  73.05   Male 
 182.59  90.84   Male 
 169.49  76.10   Male 
 170.90  83.50   Male 
 182.41  93.31   Male 
 164.55  78.87   Male 
 177.99  80.10   Male 
 160.62  72.19   Male 
 173.32  78.58   Male 
 175.21  88.49   Male 
 182.04  96.65   Male 
 175.92  83.74   Male 
 180.12  93.14   Male 
 168.37  86.75   Male 
 180.44  94.00   Male 
 168.22  76.76   Male 
 169.13  79.39   Male 
 164.78  74.42   Male 
 174.18  90.47   Male 
 175.10  80.82   Male 
 183.52  87.75   Male 
 183.18  95.65   Male 
 173.67  83.73   Male 
 178.44  94.36   Male 
 184.29  97.63   Male 
 179.34  89.73   Male 
 177.61  89.34   Male 
 177.02  86.23   Male 
 171.56  77.05   Male 
 168.77  74.06   Male 
 168.03  76.31   Male 
 182.38  86.33   Male 
 194.19  96.93   Male 
 161.62  71.97   Male 
 175.98  80.64   Male 
 185.05  95.46   Male 
 170.35  79.41   Male 
 175.62  84.74   Male 
 171.15  74.47   Male 
 175.23  84.37   Male 
 181.49  88.95   Male 
 170.62  79.07   Male 
 170.36  80.23   Male 
 188.34  102.01  Male 
 175.05  96.66   Male 
 177.73  88.54   Male 
 164.44  77.73   Male 
 161.36  69.90   Male 
 168.50  81.53   Male 
 175.25  90.60   Male 
 165.08  69.68   Male 
 177.07  83.96   Male 
 166.06  77.62   Male 
 165.66  73.34   Male 
 168.76  84.35   Male 
 184.28  101.93  Male 
 161.58  70.49   Male 
 173.66  84.14   Male 
 175.16  86.78   Male 
 175.11  77.96   Male 
 165.69  80.24   Male 
 181.92  88.17   Male 
 184.08  103.74  Male 
 176.70  79.57   Male 
 173.74  92.00   Male 
 172.48  80.11   Male 
 182.51  96.64   Male 
 176.56  80.36   Male 
 176.91  96.11   Male 
 180.06  88.79   Male 
 174.98  87.02   Male 
 175.08  75.93   Male 
 185.62  95.33   Male 
 178.26  96.91   Male 
 172.20  77.66   Male 
 177.61  96.03   Male 
 172.45  85.54   Male 
 170.92  84.81   Male 
 174.07  87.31   Male 
 173.40  87.74   Male 
 168.84  80.86   Male 
 181.78  80.69   Male 
 176.69  76.49   Male 
 172.86  82.64   Male 
 177.74  89.76   Male 
 169.73  85.82   Male 
 183.99  95.56   Male 
 175.71  89.16   Male 
 176.10  82.60   Male 
 177.66  78.41   Male 
 178.33  88.08   Male 
 189.50  103.26  Male 
 170.00  74.48   Male 
 178.68  86.54   Male 
 165.71  75.94   Male 
 168.83  84.21   Male 
 177.04  82.19   Male 
 183.43  96.20   Male 
 177.14  82.16   Male 
 183.25  87.02   Male 
 184.80  93.75   Male 
 184.89  89.95   Male 
 168.96  75.03   Male 
 171.31  79.08   Male 
 189.40  106.49  Male 
 178.11  84.70   Male 
 179.03  89.13   Male 
 186.37  101.75  Male 
 172.24  77.31   Male 
 168.59  76.17   Male 
 171.75  86.50   Male 
 158.90  59.98   Male 
 175.35  86.26   Male 
 172.09  78.29   Male 
 173.43  80.56   Male 
 183.76  96.66   Male 
 195.60  114.02  Male 
 171.44  85.69   Male 
 170.37  82.65   Male 
 182.42  98.59   Male 
 172.43  78.73   Male 
 165.65  75.33   Male 
 176.24  95.46   Male 
 178.33  90.09   Male 
 167.45  72.24   Male 
 168.13  79.83   Male 
 168.51  75.15   Male 
 177.18  82.16   Male 
 174.63  83.07   Male 
 170.23  74.78   Male 
 174.60  83.18   Male 
 170.09  75.48   Male 
 162.39  72.08   Male 
 177.96  89.42   Male 
 184.24  93.23   Male 
 181.44  90.45   Male 
 168.29  81.29   Male 
 173.03  82.90   Male 
 176.36  90.86   Male 
 172.54  79.06   Male 
 183.39  98.90   Male 
 181.54  91.99   Male 
 187.41  101.87  Male 
 178.82  79.67   Male 
 183.94  98.74   Male 
 175.86  80.88   Male 
 176.88  93.11   Male 
 166.47  71.97   Male 
 176.48  93.80   Male 
 172.42  92.27   Male 
 172.54  83.21   Male 
 171.46  75.46   Male 
 179.61  82.56   Male 
 175.05  77.40   Male 
 181.36  91.85   Male 
 170.24  85.16   Male 
 166.24  71.25   Male 
 179.01  87.43   Male 
 173.31  82.36   Male 
 180.78  94.88   Male 
 163.65  76.55   Male 
 166.98  78.86   Male 
 173.21  75.52   Male 
 178.52  83.35   Male 
 186.35  101.91  Male 
 187.19  99.05   Male 
 182.52  96.93   Male 
 187.57  94.49   Male 
 189.44  96.69   Male 
 177.93  88.42   Male 
 181.93  87.69   Male 
 175.07  84.58   Male 
 170.58  79.92   Male 
 179.09  97.17   Male 
 170.44  69.48   Male 
 172.88  76.43   Male 
 176.67  79.30   Male 
 170.96  78.51   Male 
 176.97  85.95   Male 
 171.13  84.90   Male 
 171.71  81.21   Male 
 173.96  82.31   Male 
 175.03  87.27   Male 
 181.39  89.12   Male 
 177.91  81.83   Male 
 182.15  95.95   Male 
 165.14  73.53   Male 
 175.66  87.61   Male 
 169.11  83.79   Male 
 164.06  74.22   Male 
 172.42  84.58   Male 
 177.43  91.55   Male 
 169.99  82.90   Male 
 175.22  83.10   Male 
 175.63  91.72   Male 
 168.43  76.36   Male 
 179.16  96.34   Male 
 179.27  89.88   Male 
 162.38  69.96   Male 
 179.21  83.62   Male 
 184.64  101.95  Male 
 184.00  91.09   Male 
 160.48  65.66   Male 
 170.06  78.43   Male 
 199.70  111.44  Male 
 174.13  88.11   Male 
 165.29  67.73   Male 
 182.99  93.87   Male 
 172.63  86.33   Male 
 181.23  94.28   Male 
 178.95  91.13   Male 
 187.16  100.10  Male 
 161.97  72.24   Male 
 169.55  82.50   Male 
 178.70  84.29   Male 
 182.73  90.10   Male 
 183.92  95.40   Male 
 172.18  81.67   Male 
 179.27  87.30   Male 
 181.51  91.57   Male 
 172.48  80.43   Male 
 190.48  102.95  Male 
 172.38  91.81   Male 
 171.34  75.99   Male 
 186.05  98.61   Male 
 163.07  79.31   Male 
 185.53  96.30   Male 
 174.60  90.63   Male 
 179.06  92.48   Male 
 175.66  70.44   Male 
 178.48  87.39   Male 
 177.32  90.56   Male 
 180.79  93.25   Male 
 166.26  78.83   Male 
 170.26  85.33   Male 
 178.32  90.57   Male 
 175.57  87.24   Male 
 163.19  69.44   Male 
 180.66  89.01   Male 
 161.59  76.62   Male 
 176.36  97.32   Male 
 175.13  80.28   Male 
 176.20  82.58   Male 
 175.04  80.38   Male 
 173.31  80.08   Male 
 186.34  91.72   Male 
 177.85  91.25   Male 
 188.74  95.36   Male 
 183.39  99.00   Male 
 175.28  84.30   Male 
 182.80  94.26   Male 
 176.32  88.57   Male 
 159.92  70.04   Male 
 160.46  63.45   Male 
 172.07  89.76   Male 
 185.51  96.02   Male 
 168.61  83.10   Male 
 169.68  82.89   Male 
 167.58  80.43   Male 
 171.57  72.36   Male 
 162.75  71.11   Male 
 175.21  74.70   Male 
 172.71  80.55   Male 
 194.87  107.10  Male 
 180.26  89.45   Male 
 178.57  88.98   Male 
 177.47  90.87   Male 
 187.31  97.58   Male 
 182.96  94.65   Male 
 167.93  84.74   Male 
 169.61  81.01   Male 
 181.48  95.33   Male 
 169.26  70.64   Male 
 182.51  92.34   Male 
 186.98  94.19   Male 
 174.99  91.55   Male 
 184.81  96.03   Male 
 188.46  102.19  Male 
 184.14  79.44   Male 
 177.17  83.52   Male 
 158.00  64.51   Male 
 169.83  77.88   Male 
 168.73  87.05   Male 
 178.84  80.99   Male 
 177.58  85.42   Male 
 179.80  93.69   Male 
 178.27  91.33   Male 
 181.12  91.83   Male 
 164.73  72.67   Male 
 159.39  67.17   Male 
 171.75  79.56   Male 
 185.25  101.73  Male 
 174.44  82.62   Male 
 165.64  72.04   Male 
 162.13  67.54   Male 
 183.15  92.53   Male 
 178.45  97.01   Male 
 178.96  86.54   Male 
 185.67  96.79   Male 
 175.85  87.56   Male 
 177.57  90.25   Male 
 180.39  92.45   Male 
 180.16  93.29   Male 
 178.62  83.37   Male 
 176.52  92.22   Male 
 175.46  92.63   Male 
 190.60  101.72  Male 
 177.70  85.62   Male 
 183.99  94.17   Male 
 182.10  93.85   Male 
 184.55  87.04   Male 
 180.80  92.82   Male 
 175.17  87.46   Male 
 171.05  89.58   Male 
 182.35  90.66   Male 
 175.38  85.02   Male 
 168.47  75.56   Male 
 176.95  82.72   Male 
 166.98  72.54   Male 
 162.44  70.75   Male 
 166.73  70.88   Male 
 175.40  77.90   Male 
 168.72  75.92   Male 
 176.08  94.78   Male 
 172.71  83.96   Male 
 175.04  78.43   Male 
 182.01  91.85   Male 
 164.51  77.05   Male 
 181.24  92.23   Male 
 171.59  79.66   Male 
 165.98  73.78   Male 
 167.83  80.88   Male 
 162.43  67.72   Male 
 175.85  78.83   Male 
 187.67  95.07   Male 
 178.43  86.57   Male 
 162.86  66.85   Male 
 170.24  87.02   Male 
 176.97  88.19   Male 
 176.01  90.23   Male 
 171.95  81.31   Male 
 164.13  76.65   Male 
 162.50  64.55   Male 
 180.92  96.49   Male 
 181.96  89.08   Male 
 170.26  77.88   Male 
 159.11  63.51   Male 
 179.44  91.28   Male 
 169.90  78.95   Male 
 193.65  103.99  Male 
 182.44  96.54   Male 
 175.43  88.35   Male 
 181.11  101.75  Male 
 181.84  95.26   Male 
 173.06  86.89   Male 
 177.40  79.01   Male 
 195.75  112.98  Male 
 170.90  82.66   Male 
 169.66  73.28   Male 
 168.02  77.46   Male 
 173.19  77.79   Male 
 182.49  87.25   Male 
 171.77  80.83   Male 
 174.39  85.53   Male 
 166.64  86.17   Male 
 194.40  110.33  Male 
 178.92  97.13   Male 
 156.25  61.89   Male 
 176.54  90.12   Male 
 162.10  70.38   Male 
 170.67  79.63   Male 
 175.52  87.27   Male 
 175.69  84.49   Male 
 170.57  83.31   Male 
 172.26  86.04   Male 
 175.05  83.04   Male 
 167.94  66.30   Male 
 171.35  82.97   Male 
 173.56  92.83   Male 
 172.03  79.80   Male 
 182.33  89.13   Male 
 170.76  82.79   Male 
 174.76  83.79   Male 
 176.59  83.50   Male 
 173.95  80.97   Male 
 179.23  82.17   Male 
 176.71  90.63   Male 
 164.38  75.79   Male 
 177.36  93.69   Male 
 179.80  90.22   Male 
 173.30  86.10   Male 
 170.26  83.11   Male 
 169.25  75.04   Male 
 178.99  84.94   Male 
 188.70  100.83  Male 
 175.91  78.58   Male 
 175.56  85.71   Male 
 188.93  96.90   Male 
 176.79  87.86   Male 
 175.31  79.10   Male 
 179.59  92.15   Male 
 188.85  92.70   Male 
 180.69  90.17   Male 
 183.19  92.23   Male 
 161.17  66.87   Male 
 173.19  82.38   Male 
 174.92  86.34   Male 
 174.57  85.41   Male 
 169.67  78.24   Male 
 158.32  63.70   Male 
 185.95  100.58  Male 
 175.95  78.35   Male 
 175.07  89.01   Male 
 168.44  74.13   Male 
 180.11  91.32   Male 
 187.05  90.20   Male 
 185.06  91.15   Male 
 178.37  89.32   Male 
 171.81  84.78   Male 
 165.26  71.22   Male 
 177.03  82.18   Male 
 183.61  85.80   Male 
 185.25  95.26   Male 
 178.89  89.22   Male 
 187.64  98.70   Male 
 167.27  76.95   Male 
 171.40  83.54   Male 
 168.68  82.50   Male 
 175.56  79.17   Male 
 188.77  104.11  Male 
 176.55  87.46   Male 
 179.45  90.65   Male 
 173.01  77.76   Male 
 180.04  86.48   Male 
 181.53  89.53   Male 
 172.26  83.30   Male 
 179.23  87.67   Male 
 175.39  82.27   Male 
 166.51  74.61   Male 
 177.18  87.74   Male 
 169.29  78.15   Male 
 173.16  88.43   Male 
 186.28  92.09   Male 
 156.13  58.38   Male 
 175.29  80.30   Male 
 177.48  81.48   Male 
 183.68  92.51   Male 
 174.40  80.76   Male 
 184.87  91.08   Male 
 174.33  84.14   Male 
 175.06  88.11   Male 
 180.19  90.54   Male 
 186.12  100.42  Male 
 168.64  85.35   Male 
 171.18  78.52   Male 
 187.89  91.25   Male 
 177.69  86.85   Male 
 166.18  75.21   Male 
 175.56  92.33   Male 
 188.74  96.22   Male 
 171.28  71.85   Male 
 177.92  92.87   Male 
 167.25  71.74   Male 
 176.65  82.39   Male 
 164.78  78.38   Male 
 167.79  76.18   Male 
 169.00  72.41   Male 
 168.51  77.86   Male 
 181.87  94.79   Male 
 167.98  73.78   Male 
 183.08  96.68   Male 
 171.15  83.77   Male 
 175.77  79.92   Male 
 169.55  75.45   Male 
 186.13  91.34   Male 
 174.21  86.63   Male 
 182.32  88.45   Male 
 181.15  96.14   Male 
 170.39  76.14   Male 
 181.42  97.58   Male 
 167.06  77.36   Male 
 171.23  88.65   Male 
 167.21  73.97   Male 
 186.17  101.53  Male 
 165.57  74.84   Male 
 165.99  70.87   Male 
 183.79  90.69   Male 
 170.15  79.91   Male 
 169.23  81.20   Male 
 175.47  80.21   Male 
 183.16  93.70   Male 
 189.97  97.61   Male 
 182.36  90.39   Male 
 167.93  78.19   Male 
 175.36  87.12   Male 
 164.61  66.83   Male 
 180.62  83.51   Male 
 171.02  78.48   Male 
 175.45  78.62   Male 
 180.57  82.10   Male 
 162.39  73.58   Male 
 177.60  83.35   Male 
 177.14  93.71   Male 
 165.42  75.87   Male 
 181.88  95.39   Male 
 185.18  96.51   Male 
 169.39  76.74   Male 
 176.85  77.73   Male 
 162.78  74.59   Male 
 183.99  96.12   Male 
 180.94  94.56   Male 
 175.40  79.88   Male 
 191.91  99.27   Male 
 169.92  80.53   Male 
 186.18  88.41   Male 
 167.29  79.62   Male 
 174.70  79.17   Male 
 176.13  84.45   Male 
 172.63  78.87   Male 
 175.79  85.44   Male 
 174.01  90.66   Male 
 180.47  85.98   Male 
 180.46  93.74   Male 
 176.54  85.56   Male 
 190.44  112.86  Male 
 174.00  83.32   Male 
 179.39  89.08   Male 
 171.18  76.43   Male 
 165.21  80.86   Male 
 179.87  89.05   Male 
 179.71  89.02   Male 
 184.15  90.22   Male 
 178.87  93.18   Male 
 191.97  108.54  Male 
 165.42  77.12   Male 
 176.20  86.81   Male 
 172.91  84.96   Male 
 182.71  97.63   Male 
 183.19  92.72   Male 
 187.74  103.06  Male 
 166.82  82.26   Male 
 186.38  90.71   Male 
 187.32  89.62   Male 
 164.08  78.91   Male 
 168.42  82.53   Male 
 167.57  80.57   Male 
 174.25  81.26   Male 
 170.53  82.98   Male 
 174.32  83.58   Male 
 181.57  104.15  Male 
 181.73  90.61   Male 
 174.29  83.06   Male 
 184.48  92.86   Male 
 177.15  84.67   Male 
 169.26  76.21   Male 
 172.76  81.70   Male 
 179.33  85.45   Male 
 171.11  75.87   Male 
 182.35  87.73   Male 
 168.69  82.86   Male 
 173.16  86.27   Male 
 172.60  82.36   Male 
 165.95  83.34   Male 
 177.44  84.55   Male 
 167.15  77.42   Male 
 180.08  97.53   Male 
 181.61  88.65   Male 
 188.37  101.41  Male 
 182.84  97.71   Male 
 167.59  76.39   Male 
 175.27  89.05   Male 
 173.90  83.30   Male 
 165.20  74.53   Male 
 187.15  101.41  Male 
 176.66  79.95   Male 
 175.06  81.99   Male 
 172.03  76.44   Male 
 170.05  79.29   Male 
 176.64  85.30   Male 
 178.94  90.42   Male 
 166.88  78.55   Male 
 164.62  74.12   Male 
 190.69  103.96  Male 
 171.56  75.44   Male 
 177.77  93.72   Male 
 186.52  97.97   Male 
 178.31  87.31   Male 
 183.27  82.20   Male 
 182.42  94.20   Male 
 173.40  86.38   Male 
 175.24  85.61   Male 
 175.09  90.54   Male 
 177.16  88.67   Male 
 168.21  75.31   Male 
 163.83  74.70   Male 
 180.61  92.51   Male 
 178.65  84.92   Male 
 172.83  76.84   Male 
 170.47  79.72   Male 
 182.48  94.31   Male 
 182.23  89.77   Male 
 171.32  87.34   Male 
 166.92  73.93   Male 
 176.21  92.96   Male 
 169.27  76.11   Male 
 172.16  78.63   Male 
 186.35  93.44   Male 
 175.66  84.09   Male 
 187.31  90.48   Male 
 177.04  89.50   Male 
 167.25  74.50   Male 
 191.66  93.65   Male 
 166.83  81.86   Male 
 178.90  90.28   Male 
 183.40  88.70   Male 
 180.43  87.42   Male 
 184.06  102.33  Male 
 153.02  69.76   Male 
 181.57  87.53   Male 
 174.31  74.10   Male 
 179.43  85.04   Male 
 178.08  99.71   Male 
 170.52  79.43   Male 
 169.68  79.38   Male 
 167.78  73.70   Male 
 166.22  76.82   Male 
 174.38  88.41   Male 
 176.62  79.74   Male 
 187.79  99.12   Male 
 172.83  83.98   Male 
 177.36  90.81   Male 
 174.17  87.22   Male 
 175.22  84.51   Male 
 174.03  84.52   Male 
 178.08  83.51   Male 
 167.20  71.11   Male 
 168.36  74.30   Male 
 172.01  80.57   Male 
 174.43  82.61   Male 
 185.08  97.71   Male 
 175.26  77.74   Male 
 188.85  95.41   Male 
 180.03  84.48   Male 
 178.28  88.16   Male 
 176.15  79.07   Male 
 179.53  88.88   Male 
 161.97  75.15   Male 
 180.98  87.90   Male 
 176.24  88.26   Male 
 181.52  92.35   Male 
 182.34  87.32   Male 
 165.11  69.30   Male 
 167.58  80.86   Male 
 173.43  80.75   Male 
 171.91  81.24   Male 
 164.09  75.04   Male 
 182.76  92.98   Male 
 182.00  92.32   Male 
 173.85  77.12   Male 
 162.19  73.93   Male 
 172.58  80.24   Male 
 174.73  80.24   Male 
 181.85  94.24   Male 
 176.53  89.55   Male 
 168.08  68.04   Male 
 170.79  81.82   Male 
 182.85  92.34   Male 
 169.82  80.46   Male 
 171.64  79.77   Male 
 175.24  88.14   Male 
 189.56  102.90  Male 
 179.86  93.56   Male 
 179.97  88.55   Male 
 174.12  89.35   Male 
 165.20  69.89   Male 
 177.77  84.28   Male 
 182.86  93.58   Male 
 178.81  81.37   Male 
 173.77  88.16   Male 
 170.40  80.52   Male 
 179.95  88.87   Male 
 172.49  81.32   Male 
 168.54  78.14   Male 
 158.69  63.56   Male 
 170.33  85.14   Male 
 169.56  75.28   Male 
 178.27  85.26   Male 
 175.80  83.04   Male 
 180.79  92.73   Male 
 181.95  95.97   Male 
 180.02  81.35   Male 
 183.36  97.36   Male 
 163.57  66.52   Male 
 171.94  80.80   Male 
 179.01  89.75   Male 
 181.72  92.84   Male 
 178.07  90.45   Male 
 162.71  73.02   Male 
 176.44  81.50   Male 
 174.73  89.39   Male 
 168.55  75.34   Male 
 170.81  82.92   Male 
 182.80  93.80   Male 
 184.70  93.99   Male 
 165.57  78.21   Male 
 181.78  95.76   Male 
 167.24  73.69   Male 
 172.57  77.06   Male 
 184.30  90.16   Male 
 175.50  81.99   Male 
 167.47  71.52   Male 
 162.07  75.90   Male 
 170.99  80.35   Male 
 182.57  89.18   Male 
 174.51  83.57   Male 
 172.55  82.85   Male 
 175.95  79.39   Male 
 164.77  74.01   Male 
 170.64  80.64   Male 
 185.82  104.76  Male 
 167.02  75.72   Male 
 160.96  64.35   Male 
 195.24  109.09  Male 
 173.41  78.43   Male 
 166.32  68.16   Male 
 181.38  94.36   Male 
 171.90  84.58   Male 
 174.43  77.29   Male 
 170.79  79.05   Male 
 164.63  72.54   Male 
 172.78  81.69   Male 
 184.78  92.80   Male 
 171.55  82.48   Male 
 182.27  95.91   Male 
 168.37  82.05   Male 
 190.97  100.90  Male 
 161.26  71.08   Male 
 170.76  74.14   Male 
 172.20  76.66   Male 
 168.61  78.36   Male 
 170.68  88.09   Male 
 181.56  91.91   Male 
 173.17  74.88   Male 
 186.17  102.16  Male 
 195.84  109.05  Male 
 159.02  69.26   Male 
 176.72  92.19   Male 
 191.58  100.12  Male 
 160.25  63.73   Male 
 194.80  105.74  Male 
